timestamp,rr,sr,cnt,mrt,tc
1614759360,100,100,124,292,ServiceTest11
1614759360,100,100,168,529.83,ServiceTest6
1614759360,100,100,45,1018.11,ServiceTest4
1614759360,100,100,91,234.22,ServiceTest1
1614759360,100,100,55,206.51,ServiceTest2
1614759360,100,100,68,397.46,ServiceTest8
1614759360,100,100,104,220.58,ServiceTest10
1614759360,100,100,33,356.36,ServiceTest7
1614759360,100,100,55,125.56,ServiceTest3
1614759420,100,100,109,286.59,ServiceTest2
1614759420,100,100,44,152.5,ServiceTest5
1614759420,100,100,154,302.52,ServiceTest1
1614759420,100,100,106,197.5,ServiceTest3
1614759420,100,100,78,234.5,ServiceTest9
1614759420,100,100,44,1377.5,ServiceTest4
1614759420,100,100,85,725.35,ServiceTest7
1614759420,100,100,46,231,ServiceTest8
1614759420,100,100,39,205,ServiceTest10
1614759420,100,100,157,514.2,ServiceTest6
1614759420,100,100,61,410.03,ServiceTest11
1614759480,100,100,123,519.97,ServiceTest6
1614759480,100,100,114,319.62,ServiceTest11
1614759480,100,100,49,148.53,ServiceTest10
1614759480,100,100,131,215.24,ServiceTest1
1614759480,100,100,37,689.46,ServiceTest7
1614759480,100,100,90,220.09,ServiceTest2
1614759480,100,100,72,226.42,ServiceTest3
1614759480,100,100,45,377.6,ServiceTest9
1614759480,100,100,102,401.65,ServiceTest8
1614759480,100,100,43,339.95,ServiceTest5
1614759480,100,100,67,1407.18,ServiceTest4
1614759540,100,100,68,347.41,ServiceTest5
1614759540,100,100,74,173.78,ServiceTest1
1614759540,100,100,107,390.15,ServiceTest11
1614759540,100,100,98,297.14,ServiceTest8
1614759540,100,100,103,196.37,ServiceTest3
1614759540,100,100,82,1643,ServiceTest4
1614759540,100,100,47,261.81,ServiceTest10
1614759540,100,100,49,232.94,ServiceTest9
1614759540,100,100,98,570.41,ServiceTest6
1614759540,100,100,71,279.01,ServiceTest2
1614759540,100,100,25,530.24,ServiceTest7
1614759600,100,100,83,169.29,ServiceTest5
1614759600,100,100,136,287.81,ServiceTest11
1614759600,100,100,114,269,ServiceTest8
1614759600,100,100,55,244.64,ServiceTest9
1614759600,100,100,48,401.5,ServiceTest2
1614759600,100,100,102,237,ServiceTest3
1614759600,100,100,67,1198.09,ServiceTest4
1614759600,100,100,89,267.17,ServiceTest1
1614759600,100,100,81,456.11,ServiceTest6
1614759600,100,100,44,159.2,ServiceTest10
1614759600,100,100,13,628.31,ServiceTest7
1614759660,100,100,38,236.68,ServiceTest2
1614759660,100,100,54,228.26,ServiceTest3
1614759660,100,100,121,491.02,ServiceTest6
1614759660,100,100,122,1540.14,ServiceTest4
1614759660,100,100,69,318.42,ServiceTest1
1614759660,100,100,97,225.58,ServiceTest10
1614759660,100,100,104,230.06,ServiceTest9
1614759660,100,100,68,245.54,ServiceTest8
1614759660,100,100,83,236.04,ServiceTest11
1614759660,100,100,51,90.8,ServiceTest5
1614759660,100,100,14,528.29,ServiceTest7
1614759720,100,100,37,256.35,ServiceTest1
1614759720,100,100,67,230.31,ServiceTest2
1614759720,100,100,53,230.77,ServiceTest3
1614759720,100,100,140,271.5,ServiceTest10
1614759720,100,100,72,158.96,ServiceTest5
1614759720,100,100,65,538.46,ServiceTest6
1614759720,100,100,147,258.73,ServiceTest11
1614759720,100,100,120,1407.58,ServiceTest4
1614759720,100,100,88,299.16,ServiceTest8
1614759720,100,100,34,710,ServiceTest7
1614759720,100,100,113,244.25,ServiceTest9
1614759780,100,100,114,325.47,ServiceTest2
1614759780,100,100,120,281.13,ServiceTest11
1614759780,100,100,28,379.39,ServiceTest10
1614759780,100,100,42,341.67,ServiceTest3
1614759780,100,100,129,288.35,ServiceTest8
1614759780,100,100,134,315.33,ServiceTest5
1614759780,100,100,76,363.82,ServiceTest9
1614759780,100,100,121,235.05,ServiceTest1
1614759780,100,100,74,699.03,ServiceTest7
1614759780,100,100,83,441.72,ServiceTest6
1614759780,100,100,31,1322.06,ServiceTest4
1614759840,100,100,139,323.63,ServiceTest2
1614759840,100,100,131,667.74,ServiceTest7
1614759840,100,100,148,124.95,ServiceTest5
1614759840,100,100,47,291.11,ServiceTest8
1614759840,100,100,114,139.76,ServiceTest1
1614759840,100,100,33,254.91,ServiceTest11
1614759840,100,100,111,284.95,ServiceTest9
1614759840,100,100,56,417.93,ServiceTest6
1614759840,100,100,54,280.33,ServiceTest3
1614759840,100,100,32,1553.19,ServiceTest4
1614759840,100,100,35,141.91,ServiceTest10
1614759900,100,100,100,211.71,ServiceTest10
1614759900,100,100,141,308.3,ServiceTest2
1614759900,100,100,48,273.96,ServiceTest9
1614759900,100,100,98,465.14,ServiceTest6
1614759900,100,100,157,124.83,ServiceTest5
1614759900,100,100,122,201.95,ServiceTest3
1614759900,100,100,47,180.26,ServiceTest11
1614759900,100,100,89,681.8,ServiceTest7
1614759900,100,100,43,308.28,ServiceTest8
1614759900,100,100,56,1546,ServiceTest4
1614759900,100,100,37,151.62,ServiceTest1
1614759960,100,100,106,148.57,ServiceTest5
1614759960,100,100,36,480.78,ServiceTest7
1614759960,100,100,89,190.17,ServiceTest9
1614759960,100,100,67,290.24,ServiceTest2
1614759960,100,100,135,119.6,ServiceTest10
1614759960,100,100,59,425.14,ServiceTest6
1614759960,100,100,119,265.75,ServiceTest3
1614759960,100,100,103,233.59,ServiceTest11
1614759960,100,100,72,189.22,ServiceTest1
1614759960,100,100,81,278.12,ServiceTest8
1614759960,100,100,22,1134.5,ServiceTest4
1614760020,100,100,113,208.92,ServiceTest1
1614760020,100,100,115,329.28,ServiceTest2
1614760020,100,100,78,141.92,ServiceTest10
1614760020,100,100,145,317.86,ServiceTest11
1614760020,100,100,129,341.78,ServiceTest3
1614760020,100,100,64,188.06,ServiceTest5
1614760020,100,100,101,240.44,ServiceTest9
1614760020,100,100,51,461.06,ServiceTest6
1614760020,100,100,40,274.15,ServiceTest8
1614760020,100,100,36,1389.69,ServiceTest4
1614760020,100,100,28,658.57,ServiceTest7
1614760080,100,100,151,191.09,ServiceTest11
1614760080,100,100,148,235.1,ServiceTest5
1614760080,100,100,65,305.63,ServiceTest3
1614760080,100,100,155,206.15,ServiceTest1
1614760080,100,100,38,525,ServiceTest6
1614760080,100,100,42,265.52,ServiceTest8
1614760080,100,100,165,199.33,ServiceTest9
1614760080,100,100,73,1134.68,ServiceTest4
1614760080,100,100,67,291.96,ServiceTest10
1614760080,100,100,42,368.71,ServiceTest2
1614760080,100,100,32,785.44,ServiceTest7
1614760140,100,100,107,655.38,ServiceTest7
1614760140,100,100,124,167.65,ServiceTest5
1614760140,100,100,75,215.57,ServiceTest1
1614760140,100,100,37,1816.73,ServiceTest4
1614760140,100,100,71,364.34,ServiceTest2
1614760140,100,100,113,194.08,ServiceTest10
1614760140,100,100,92,585.74,ServiceTest6
1614760140,100,100,82,251.49,ServiceTest8
1614760140,100,100,117,227.67,ServiceTest3
1614760140,100,100,56,243.39,ServiceTest11
1614760140,100,100,94,310.06,ServiceTest9
1614760200,100,100,108,314.56,ServiceTest3
1614760200,100,100,50,1834.5,ServiceTest4
1614760200,100,100,118,377.33,ServiceTest8
1614760200,100,100,39,278.97,ServiceTest1
1614760200,100,100,133,268.89,ServiceTest5
1614760200,100,100,149,709.08,ServiceTest7
1614760200,100,100,94,239.66,ServiceTest9
1614760200,100,100,39,245.23,ServiceTest10
1614760200,100,100,120,552.45,ServiceTest6
1614760200,100,100,95,335.4,ServiceTest11
1614760200,100,100,50,343.64,ServiceTest2
1614760260,100,100,20,441.85,ServiceTest6
1614760260,100,100,116,287.1,ServiceTest11
1614760260,100,100,78,267.5,ServiceTest3
1614760260,100,100,102,144,ServiceTest10
1614760260,100,100,146,385.08,ServiceTest2
1614760260,100,100,143,841.16,ServiceTest7
1614760260,100,100,38,163.42,ServiceTest5
1614760260,100,100,169,270.01,ServiceTest9
1614760260,100,100,70,371.31,ServiceTest8
1614760260,100,100,72,1415.75,ServiceTest4
1614760260,100,100,31,338.71,ServiceTest1
1614760320,100,100,79,168.63,ServiceTest5
1614760320,100,100,133,282.26,ServiceTest2
1614760320,100,100,53,249.04,ServiceTest3
1614760320,100,100,152,256.23,ServiceTest9
1614760320,100,100,30,141.43,ServiceTest1
1614760320,100,100,141,245.04,ServiceTest11
1614760320,100,100,63,666.29,ServiceTest7
1614760320,100,100,72,254.78,ServiceTest10
1614760320,100,100,80,285.3,ServiceTest8
1614760320,100,100,64,1154.56,ServiceTest4
1614760320,100,100,15,262.2,ServiceTest6
1614760380,100,100,115,316.26,ServiceTest8
1614760380,100,100,86,353.88,ServiceTest2
1614760380,100,100,106,260.36,ServiceTest5
1614760380,100,100,67,508.76,ServiceTest6
1614760380,100,100,75,334,ServiceTest11
1614760380,100,100,37,108.97,ServiceTest3
1614760380,100,100,71,853.61,ServiceTest7
1614760380,100,100,144,292.22,ServiceTest9
1614760380,100,100,111,1414.1,ServiceTest4
1614760380,100,100,46,311.02,ServiceTest10
1614760380,100,100,52,200.67,ServiceTest1
1614760440,100,100,99,305.48,ServiceTest2
1614760440,100,100,84,270,ServiceTest11
1614760440,100,100,118,335.59,ServiceTest9
1614760440,100,100,97,711.27,ServiceTest7
1614760440,100,100,67,1356.88,ServiceTest4
1614760440,100,100,68,187.82,ServiceTest1
1614760440,100,100,89,601.17,ServiceTest6
1614760440,100,100,58,296.76,ServiceTest8
1614760440,100,100,52,226.9,ServiceTest10
1614760440,100,100,72,224.4,ServiceTest3
1614760440,100,100,68,178.12,ServiceTest5
1614760500,100,100,62,168.94,ServiceTest8
1614760500,100,100,91,215.44,ServiceTest3
1614760500,100,100,54,159.44,ServiceTest5
1614760500,100,100,73,178.1,ServiceTest1
1614760500,100,100,86,209.5,ServiceTest9
1614760500,100,100,78,197.36,ServiceTest10
1614760500,100,100,60,1362.55,ServiceTest4
1614760500,100,100,96,579.04,ServiceTest7
1614760500,100,100,40,225.57,ServiceTest11
1614760500,100,100,76,198.99,ServiceTest2
1614760500,100,100,71,422.34,ServiceTest6
1614760560,100,100,94,651.16,ServiceTest7
1614760560,100,100,82,214.3,ServiceTest10
1614760560,100,100,47,362.26,ServiceTest8
1614760560,100,100,80,323.88,ServiceTest9
1614760560,100,100,65,173.08,ServiceTest5
1614760560,100,100,129,268.93,ServiceTest11
1614760560,100,100,61,254.72,ServiceTest1
1614760560,100,100,104,291.38,ServiceTest2
1614760560,100,100,67,439.52,ServiceTest6
1614760560,100,100,89,1535.22,ServiceTest4
1614760560,100,100,87,267.62,ServiceTest3
1614760620,100,100,79,374.7,ServiceTest2
1614760620,100,100,144,149.17,ServiceTest1
1614760620,100,100,122,1369.15,ServiceTest4
1614760620,100,100,60,208.4,ServiceTest11
1614760620,100,100,97,187.07,ServiceTest3
1614760620,100,100,30,224.07,ServiceTest10
1614760620,100,100,46,377.09,ServiceTest6
1614760620,100,100,26,482.31,ServiceTest9
1614760620,100,100,140,312.4,ServiceTest8
1614760620,100,100,53,132.45,ServiceTest5
1614760620,100,100,29,695.62,ServiceTest7
1614760680,100,100,85,251.81,ServiceTest9
1614760680,100,100,66,198.5,ServiceTest1
1614760680,100,100,89,325.87,ServiceTest8
1614760680,100,100,108,213.5,ServiceTest3
1614760680,100,100,127,133.19,ServiceTest5
1614760680,100,100,74,1178,ServiceTest4
1614760680,100,100,31,267.65,ServiceTest11
1614760680,100,100,101,249.32,ServiceTest2
1614760680,100,100,77,473.31,ServiceTest6
1614760680,100,100,39,481.95,ServiceTest7
1614760680,100,100,61,209.08,ServiceTest10
1614760740,100,100,143,198.01,ServiceTest5
1614760740,100,100,144,301.5,ServiceTest2
1614760740,100,100,152,231.04,ServiceTest9
1614760740,100,100,156,135.12,ServiceTest1
1614760740,100,100,60,291.25,ServiceTest10
1614760740,100,100,140,274.55,ServiceTest3
1614760740,100,100,43,598.79,ServiceTest7
1614760740,100,100,20,281.2,ServiceTest11
1614760740,100,100,26,834.31,ServiceTest4
1614760740,100,100,37,308.22,ServiceTest6
1614760740,100,100,32,282,ServiceTest8
1614760800,100,100,74,189.5,ServiceTest2
1614760800,100,100,88,212.5,ServiceTest8
1614760800,100,100,45,236.33,ServiceTest11
1614760800,100,100,121,161.78,ServiceTest5
1614760800,100,100,61,258.38,ServiceTest3
1614760800,100,100,92,712.41,ServiceTest7
1614760800,100,100,159,237.55,ServiceTest1
1614760800,100,100,81,162.32,ServiceTest10
1614760800,100,100,52,351.58,ServiceTest9
1614760800,100,100,52,428,ServiceTest6
1614760800,100,100,33,1236.58,ServiceTest4
1614760860,100,100,85,175.11,ServiceTest3
1614760860,100,100,110,791.71,ServiceTest7
1614760860,100,100,179,200.06,ServiceTest10
1614760860,100,100,84,227,ServiceTest1
1614760860,100,100,131,316.53,ServiceTest8
1614760860,100,100,81,272.28,ServiceTest5
1614760860,100,100,47,387.72,ServiceTest11
1614760860,100,100,59,635.59,ServiceTest6
1614760860,100,100,79,270.63,ServiceTest2
1614760860,100,100,69,1712.2,ServiceTest4
1614760860,100,100,33,370,ServiceTest9
1614760920,98.75,100,80,1892.5,ServiceTest4
1614760920,100,100,30,250.73,ServiceTest3
1614760920,100,100,84,900.5,ServiceTest7
1614760920,100,100,40,178.28,ServiceTest1
1614760920,100,100,74,419.11,ServiceTest8
1614760920,100,100,53,385.19,ServiceTest11
1614760920,100,100,59,728.24,ServiceTest6
1614760920,100,100,154,512.43,ServiceTest2
1614760920,100,100,126,292.24,ServiceTest5
1614760920,100,100,128,359.12,ServiceTest10
1614760920,100,100,29,426.45,ServiceTest9
1614760980,100,100,85,357.2,ServiceTest1
1614760980,100,100,84,313.79,ServiceTest2
1614760980,100,100,104,365.54,ServiceTest9
1614760980,100,100,42,262.38,ServiceTest8
1614760980,100,100,101,226.84,ServiceTest5
1614760980,100,100,39,677.54,ServiceTest6
1614760980,100,100,59,843.76,ServiceTest7
1614760980,100,100,76,1920.18,ServiceTest4
1614760980,100,100,42,439.9,ServiceTest11
1614760980,100,100,100,330.48,ServiceTest10
1614760980,100,100,68,148.96,ServiceTest3
1614761040,100,100,94,531.74,ServiceTest11
1614761040,100,100,116,380.81,ServiceTest2
1614761040,100,100,127,277.76,ServiceTest9
1614761040,100,100,175,454.14,ServiceTest3
1614761040,100,100,56,389.07,ServiceTest5
1614761040,100,100,85,265.75,ServiceTest1
1614761040,99.22,100,129,2048.77,ServiceTest4
1614761040,100,100,40,276.62,ServiceTest10
1614761040,100,100,10,784.5,ServiceTest7
1614761040,100,100,33,244.33,ServiceTest8
1614761040,100,100,54,939.57,ServiceTest6
1614761100,100,100,108,323.04,ServiceTest3
1614761100,100,100,77,363.82,ServiceTest8
1614761100,100,100,138,372.52,ServiceTest9
1614761100,100,100,107,354.11,ServiceTest5
1614761100,100,100,141,473.52,ServiceTest2
1614761100,100,100,113,752.55,ServiceTest6
1614761100,100,100,40,357.4,ServiceTest11
1614761100,100,100,116,426.69,ServiceTest1
1614761100,100,100,30,1475.87,ServiceTest4
1614761100,100,100,9,1450,ServiceTest7
1614761100,100,100,25,427.6,ServiceTest10
1614761160,100,100,65,412.31,ServiceTest1
1614761160,100,100,82,335.38,ServiceTest10
1614761160,100,100,30,1076.07,ServiceTest7
1614761160,100,100,111,973.1,ServiceTest6
1614761160,100,100,95,392.54,ServiceTest2
1614761160,100,100,33,530.97,ServiceTest5
1614761160,100,100,118,448.51,ServiceTest8
1614761160,100,100,46,2193.28,ServiceTest4
1614761160,100,100,42,476.48,ServiceTest9
1614761160,100,100,117,429.31,ServiceTest3
1614761160,100,100,80,429.7,ServiceTest11
1614761220,100,100,122,295.97,ServiceTest10
1614761220,100,100,43,1189.93,ServiceTest6
1614761220,100,100,146,381.08,ServiceTest8
1614761220,100,100,42,115.76,ServiceTest5
1614761220,100,100,55,458.16,ServiceTest3
1614761220,100,100,105,389.05,ServiceTest2
1614761220,100,100,66,444.32,ServiceTest11
1614761220,100,100,100,310.27,ServiceTest1
1614761220,100,100,60,2557.33,ServiceTest4
1614761220,100,100,67,1071.31,ServiceTest7
1614761220,100,100,52,580.69,ServiceTest9
1614761280,100,100,61,347.36,ServiceTest8
1614761280,100,100,56,1220.75,ServiceTest3
1614761280,100,100,62,251.23,ServiceTest10
1614761280,100,100,164,248.35,ServiceTest2
1614761280,100,100,23,254.78,ServiceTest11
1614761280,100,100,97,1728.52,ServiceTest7
1614761280,100,100,139,127.48,ServiceTest1
1614761280,100,100,100,1288.83,ServiceTest9
1614761280,100,100,48,1556.46,ServiceTest6
1614761280,100,100,44,193.57,ServiceTest5
1614761280,86,100,50,4669.72,ServiceTest4
1614761340,100,100,60,195.5,ServiceTest11
1614761340,100,100,101,321.33,ServiceTest2
1614761340,100,100,92,161.45,ServiceTest1
1614761340,100,100,66,666,ServiceTest3
1614761340,100,100,91,145.02,ServiceTest10
1614761340,100,100,75,592.6,ServiceTest9
1614761340,100,100,85,1038.53,ServiceTest7
